Country_name,Country_code,Days,Cost_of _living(CL),Class,Ticket_price, CL(Rounded)
Honduras,340,200,293975.928571429,0,87581,293976
Hong Kong,344,200,567559.071428572,0,104082,567559
Hungary,348,200,300322.071428571,0,71105,300322
Iceland,352,200,645461.928571429,0,103878,645462
India,356,200,171689.571428571,0,0,171690
Indonesia,360,200,237497.357142857,0,99117,237497
Iran,364,200,249390.642857143,0,52602,249391
Iraq,368,200,263294.428571429,0,30629,263294
Ireland,372,200,510115.357142857,0,67045,510115
Isle of Man,833,200,484214.714285714,0,37000,484215
Israel,376,200,567144,0,71926,567144
Italy,380,200,458117.642857143,0,85236,458118
Ivory Coast,225,200,382680.928571429,0,92650,382681
Jamaica,388,200,334489.714285714,0,94475,334490
Japan,392,200,567739.142857143,0,92299,567739
Jersey,832,200,605934.357142857,0,63958,605934
Jordan,400,200,346089.928571428,0,52330,346090
Kazakhstan,398,200,218372.357142857,0,54494,218372
Kenya,404,200,254710.285714286,0,53220,254710
Kosovo,383,200,196788.285714286,0,75336,196788
Kuwait,414,200,363516.571428571,0,87942,363517
Kyrgyzstan,417,200,186573.857142857,0,43825,186574
Latvia,428,200,358348.714285714,0,81811,358349
Lebanon,422,200,489924,0,123964,489924
Liberia,430,200,639694.071428572,0,53063,639694
Libyan Arab Jamahiriya,434,200,364046.714285714,0,73088,364047
Liechtenstein,438,200,689253.214285714,0,84767,689253
Lithuania,440,200,322254.5,0,82760,322255
Luxembourg,442,200,570245.428571429,0,77050,570245
Macao,446,200,472336.214285714,0,67973,472336
Madagascar,450,200,203125,0,44281,203125
Malawi,454,200,341864.928571429,0,82114,341865
Malaysia,458,200,240084.857142857,0,78226,240085
Maldives,462,200,407656.785714286,0,18090,407657
Malta,470,200,459226.428571429,0,75961,459226
Mayotte,175,200,571403.357142857,0,151915,571403
Mexico,484,200,250154.142857143,0,122361,250154
"Moldova, Republic of",498,200,226886.142857143,0,54565,226886
Monaco,492,200,843102.571428571,0,63954,843103
Mongolia,496,200,247870.357142857,0,414174,247870
Montenegro,499,200,274164.928571429,0,650001,274165
Morocco,504,200,228834.071428571,0,167580,228834
Myanmar,104,200,253414.571428571,0,145700,253415
Nepal,524,200,176007.714285714,0,26565,176008
Netherlands,528,200,525380,0,66093,525380
New Caledonia,540,200,687349.714285714,0,49000,687350
New Zealand,554,200,488953.285714286,0,155193,488953
Nicaragua,558,200,284314.357142857,0,105709,284314
Niger,562,200,389757,0,105179,389757
Nigeria,566,200,226267.642857143,0,108746,226268
North Macedonia,807,200,228418.857142857,0,50884,228419
Norway,578,200,656362.357142857,0,32741,656362
Oman,512,200,341973.642857143,0,44033,341974
Pakistan,586,200,158320.285714286,0,40681,158320
Palau,585,200,335518.785714286,0,164987,335519
"Palestinian Territory, Occupied",275,200,365380.714285714,0,50629,365381
Panama,591,200,360816.428571429,0,117588,360816
Papua New Guinea,598,200,557644.714285714,0,361452,557645
Paraguay,600,200,211869.142857143,0,163160,211869
Peru,604,200,215310.642857143,0,100844,215311
Philippines,608,200,272584.285714286,0,367360,272584
Poland,616,200,308719.071428571,0,60961,308719
Portugal,620,200,327867.142857143,0,67973,327867
Puerto Rico,630,200,461120,0,41191,461120
Qatar,634,200,443634.714285714,0,27318,443635
Republic Of Congo,242,200,589245.928571429,0,120173,589246
Romania,642,200,257319.928571429,0,56346,257320
Russia,643,200,270512.071428571,0,47201,270512
Rwanda,646,200,231753.285714286,0,68016,231753
"Saint Helena, Ascension and Tristan da Cunha",654,200,442000.857142857,0,20294,442001
Saint Vincent and the Grenadines,670,200,432595.428571429,0,312709,432595
San Marino,674,200,456860.214285714,0,31214,456860
Saudi Arabia,682,200,456860.214285714,0,51388,456860
Senegal,686,200,370000.5,0,111087,370001
Serbia,688,200,259872.142857143,0,86750,259872
Seychelles,690,200,457590.785714286,0,87469,457591
Singapore,702,200,504937.142857143,0,79847,504937
Slovakia,703,200,333929.571428571,0,58907,333930
Somalia,706,200,238622.357142857,0,63722,238622
South Africa,710,200,312087.5,0,56121,312088
South Korea,82,200,518251.571428571,0,89883,518252
Spain,724,200,375186.428571429,0,59779,375186
Sri Lanka,144,200,192269.571428571,0,23000,192270
Sudan,736,200,287927.928571429,0,56772,287928
Suriname,740,200,339728,0,178819,339728
Sweden,752,200,496201.142857143,0,71233,496201
Switzerland,756,200,831181.5,0,57064,831182
Syrian Arab Republic,760,200,191853.571428571,0,108926,191854
Taiwan,158,200,428253.357142857,0,77684,428253
Tajikistan,762,200,207386.571428571,0,50818,207387
"Tanzania, United Republic of",834,200,246068.642857143,0,63276,246069
Thailand,764,200,290440,0,58849,290440
Timor-Leste,626,200,395662.071428571,0,82788,395662
Trinidad and Tobago,780,200,367291.928571429,0,85897,367292
Tunisia,788,200,190289.285714286,0,65573,190289
Turkey,792,200,216571.928571429,0,40501,216572
Turkmenistan,795,200,930738.714285714,0,42222,930739
Uganda,800,200,251285,0,65509,251285
Ukraine,804,200,220766.785714286,0,46772,220767
United Arab Emirates,784,200,442006.428571429,0,18722,442006
United Kingdom,826,200,467165.857142857,0,60585,467166
United States Of America,840,200,488024.357142857,0,61922,488024
Uruguay,858,200,352158.142857143,0,79401,352158
Uzbekistan,860,200,201038.785714286,0,61394,201039
Vanuatu,548,200,538029.714285714,0,22000,538030
Venezuela,862,200,267362.857142857,0,171655,267363
Vietnam,704,200,233321.071428571,0,65696,233321
Yemen,887,200,355795.785714286,0,0,355796
Zambia,894,200,250174.071428571,0,91367,250174
Zimbabwe,716,200,311196.571428571,0,90230,311197
Afghanistan,4,200,215517.571428571,1,54400,215518
Aland Islands,248,200,513128.642857143,1,433010,513129
Albania,8,200,245410.642857143,1,140201,245411
Algeria,12,200,196389.214285714,1,116874,196389
Andorra,20,200,425057,1,221880,425057
Angola,24,200,511439.285714286,1,16254,511439
Argentina,32,200,232903.785714286,1,293260,232904
Armenia,51,200,244088.857142857,1,22962,244089
Aruba,533,200,538894.5,1,31820,538895
Australia,36,200,508444.928571429,1,77890,508445
Austria,40,200,517704.5,1,113606,517705
Azerbaijan,31,200,215500.142857143,1,116659,215500
Bahamas,44,200,581369.285714286,1,251587,581369
Bahrain,48,200,405896.928571429,1,62901,405897
Bangladesh,50,200,206292.071428571,1,294036,206292
Barbados,52,200,586498.142857143,1,495061,586498
Belarus,112,200,227339.571428571,1,125818,227340
Belgium,56,200,494255.785714286,1,133558,494256
Belize,84,200,330331.714285714,1,207518,330332
Bermuda,60,200,966242.928571429,1,224374,966243
Bhutan,64,200,287100.285714286,1,245788,287100
Bolivia,68,200,256841.642857143,1,552034,256842
Bosnia and Herzegovina,70,200,263785,1,98040,263785
Botswana,72,200,273141.571428571,1,172946,273142
Bouvet Island,74,200,862199.214285714,1,254320,862199
Brazil,76,200,243657.214285714,1,200726,243657
Brunei Darussalam,96,200,333275.571428571,1,195000,333276
Bulgaria,100,200,267084.785714286,1,109306,267085
Burkina Faso,854,200,355205.714285714,1,182148,355206
Cambodia,116,200,307847.428571429,1,716466,307847
Cameroon,120,200,277601.285714286,1,184470,277601
Canada,124,200,467796.928571429,1,207862,467797
Chile,152,200,337342.357142857,1,200208,337342
China,156,200,287767.428571429,1,926994,287767
Christmas Island,162,200,199290.428571429,1,45000,199290
Colombia,170,200,199290.428571429,1,182320,199290
Congo,178,200,733142.857142857,1,260494,733143
Costa Rica,188,200,334168.785714286,1,17716,334169
Curacao,599,200,477081.357142857,1,200294,477081
Croatia,191,200,384301.214285714,1,123840,384301
Cuba,192,200,310302.785714286,1,223550,310303
Cyprus,196,200,420915.571428572,1,130634,420916
Czech Republic,203,200,339796.214285714,1,110424,339796
Denmark,208,200,570865.071428571,1,78260,570865
Djibouti,262,200,666064.571428571,1,131838,666065
Dominica,212,200,429879.714285714,1,274684,429880
Dominican Republic,214,200,277809.857142857,1,203390,277810
Ecuador,218,200,260336.642857143,1,182234,260337
Egypt,818,200,197214.5,1,96234,197215
El Salvador,222,200,294892.428571429,1,197370,294892
Equatorial Guinea,226,200,455739.428571429,1,163974,455739
Estonia,233,200,384710.5,1,143200,384711
Ethiopia,231,200,368963.571428571,1,198918,368964
Fiji,242,200,293368.285714286,1,140060,293368
Finland,246,200,495439.857142857,1,95116,495440
France,250,200,498646.857142857,1,112144,498647
French Polynesia,258,200,618503.857142857,1,1367056,618504
French Southern Territories,260,200,467368.785714286,1,138000,467369
Gabon,266,200,467368.785714286,1,140094,467369
Gambia,270,200,211037.357142857,1,210528,211037
Georgia,268,200,211037.357142857,1,117820,211037
Germany,276,200,471581.714285714,1,111026,471582
Ghana,288,200,283129.5,1,115068,283130
Gibraltar,292,200,466667.785714286,1,125044,466668
Greece,300,200,841550.571428571,1,123840,841551
Guam,316,200,698505.642857143,1,410908,698506
Guatemala,320,200,306517.857142857,1,184212,306518
Guernsey,831,200,600256.285714286,1,141126,600256
Guinea-Bissau,624,200,355608.357142857,1,180000,355608
Guyana,328,200,355608.357142857,1,237876,355608
Haiti,332,200,490432.142857143,1,26574,490432
Honduras,340,200,293975.928571429,1,81700,293976
Hong Kong,344,200,567559.071428572,1,164550,567559
Hungary,348,200,300322.071428571,1,144824,300322
Iceland,352,200,645461.928571429,1,397062,645462
India,356,200,171689.571428571,1,0,171690
Indonesia,360,200,237497.357142857,1,545928,237497
Iran,364,200,249390.642857143,1,83447,249391
Iraq,368,200,263294.428571429,1,67000,263294
Ireland,372,200,510115.357142857,1,132440,510115
Isle of Man,833,200,484214.714285714,1,59254,484215
Israel,376,200,567144,1,202530,567144
Italy,380,200,458117.642857143,1,90214,458118
Ivory Coast,225,200,382680.928571429,1,140982,382681
Jamaica,388,200,334489.714285714,1,182901,334490
Japan,392,200,567739.142857143,1,128202,567739
Jersey,832,200,605934.357142857,1,138267,605934
Jordan,400,200,346089.928571428,1,146360,346090
Kazakhstan,398,200,218372.357142857,1,139480,218372
Kenya,404,200,254710.285714286,1,89433,254710
Kosovo,383,200,196788.285714286,1,96087,196788
Kuwait,414,200,363516.571428571,1,150759,363517
Kyrgyzstan,417,200,186573.857142857,1,137881,186574
Latvia,428,200,358348.714285714,1,88695,358349
Lebanon,422,200,489924,1,160435,489924
Liberia,430,200,639694.071428572,1,180181,639694
Libyan Arab Jamahiriya,434,200,364046.714285714,1,120000,364047
Liechtenstein,438,200,689253.214285714,1,118460,689253
Lithuania,440,200,322254.5,1,124085,322255
Luxembourg,442,200,570245.428571429,1,112315,570245
Macao,446,200,472336.214285714,1,89000,472336
Madagascar,450,200,203125,1,571085,203125
Malawi,454,200,341864.928571429,1,152676,341865
Malaysia,458,200,240084.857142857,1,272339,240085
Maldives,462,200,407656.785714286,1,72880,407657
Malta,470,200,459226.428571429,1,87116,459226
Mayotte,175,200,571403.357142857,1,394738,571403
Mexico,484,200,250154.142857143,1,205728,250154
"Moldova, Republic of",498,200,226886.142857143,1,126064,226886
Monaco,492,200,843102.571428571,1,108035,843103
Mongolia,496,200,247870.357142857,1,61222,247870
Montenegro,499,200,274164.928571429,1,123268,274165
Morocco,504,200,228834.071428571,1,198760,228834
Myanmar,104,200,253414.571428571,1,170000,253415
Nepal,524,200,176007.714285714,1,76000,176008
Netherlands,528,200,525380,1,91429,525380
New Caledonia,540,200,687349.714285714,1,70000,687350
New Zealand,554,200,488953.285714286,1,668667,488953
Nicaragua,558,200,284314.357142857,1,262063,284314
Niger,562,200,389757,1,145940,389757
Nigeria,566,200,226267.642857143,1,145940,226268
North Macedonia,807,200,228418.857142857,1,168695,228419
Norway,578,200,656362.357142857,1,126518,656362
Oman,512,200,341973.642857143,1,47220,341974
Pakistan,586,200,158320.285714286,1,49000,158320
Palau,585,200,335518.785714286,1,18999,335519
"Palestinian Territory, Occupied",275,200,365380.714285714,1,163163,365381
Panama,591,200,360816.428571429,1,187795,360816
Papua New Guinea,598,200,557644.714285714,1,831685,557645
Paraguay,600,200,211869.142857143,1,246961,211869
Peru,604,200,215310.642857143,1,18595,215311
Philippines,608,200,272584.285714286,1,508026,272584
Poland,616,200,308719.071428571,1,121809,308719
Portugal,620,200,327867.142857143,1,112315,327867
Puerto Rico,630,200,461120,1,163779,461120
Qatar,634,200,443634.714285714,1,38131,443635
Republic Of Congo,242,200,589245.928571429,1,173001,589246
Romania,642,200,257319.928571429,1,109809,257320
Russia,643,200,270512.071428571,1,112871,270512
Rwanda,646,200,231753.285714286,1,129426,231753
"Saint Helena, Ascension and Tristan da Cunha",654,200,442000.857142857,1,40000,442001
Saint Vincent and the Grenadines,670,200,432595.428571429,1,257418,432595
San Marino,674,200,456860.214285714,1,417250,456860
Saudi Arabia,682,200,456860.214285714,1,136931,456860
Senegal,686,200,370000.5,1,280528,370001
Serbia,688,200,259872.142857143,1,124094,259872
Seychelles,690,200,457590.785714286,1,179124,457591
Singapore,702,200,504937.142857143,1,221805,504937
Slovakia,703,200,333929.571428571,1,89000,333930
Somalia,706,200,238622.357142857,1,120000,238622
South Africa,710,200,312087.5,1,200394,312088
South Korea,82,200,518251.571428571,1,279659,518252
Spain,724,200,375186.428571429,1,112315,375186
Sri Lanka,144,200,192269.571428571,1,27816,192270
Sudan,736,200,287927.928571429,1,75000,287928
Suriname,740,200,339728,1,269876,339728
Sweden,752,200,496201.142857143,1,100479,496201
Switzerland,756,200,831181.5,1,109157,831182
Syrian Arab Republic,760,200,191853.571428571,1,117600,191854
Taiwan,158,200,428253.357142857,1,261890,428253
Tajikistan,762,200,207386.571428571,1,80000,207387
"Tanzania, United Republic of",834,200,246068.642857143,1,139656,246069
Thailand,764,200,290440,1,203573,290440
Timor-Leste,626,200,395662.071428571,1,120000,395662
Trinidad and Tobago,780,200,367291.928571429,1,315379,367292
Tunisia,788,200,190289.285714286,1,140202,190289
Turkey,792,200,216571.928571429,1,124075,216572
Turkmenistan,795,200,930738.714285714,1,78000,930739
Uganda,800,200,251285,1,112334,251285
Ukraine,804,200,220766.785714286,1,112315,220767
United Arab Emirates,784,200,442006.428571429,1,337871,442006
United Kingdom,826,200,467165.857142857,1,108817,467166
United States Of America,840,200,488024.357142857,1,246961,488024
Uruguay,858,200,352158.142857143,1,130220,352158
Uzbekistan,860,200,201038.785714286,1,168755,201039
Vanuatu,548,200,538029.714285714,1,40000,538030
Venezuela,862,200,267362.857142857,1,272598,267363
Vietnam,704,200,233321.071428571,1,198775,233321
Yemen,887,200,355795.785714286,1,0,355796
Zambia,894,200,250174.071428571,1,144491,250174
Zimbabwe,716,200,311196.571428571,1,195599,311197
Afghanistan,4,70,75431.15,2,39400,75431
Aland Islands,248,70,179595.025,2,418010,179595
Albania,8,70,85893.725,2,125201,85894
Algeria,12,70,68736.225,2,101874,68736
Andorra,20,70,148769.95,2,206880,148770
Angola,24,70,179003.75,2,111254,179004
Argentina,32,70,81516.325,2,278260,81516
Armenia,51,70,85431.1,2,97962,85431
Aruba,533,70,188613.075,2,16820,188613
Australia,36,70,177955.725,2,62890,177956
Austria,40,70,181196.575,2,98606,181197
Azerbaijan,31,70,75425.05,2,101659,75425
Bahamas,44,70,203479.25,2,236587,203479
Bahrain,48,70,142063.925,2,57901,142064
Bangladesh,50,70,72202.225,2,179036,72202
Barbados,52,70,205274.35,2,180061,205274
Belarus,112,70,79568.85,2,110818,79569
Belgium,56,70,172989.525,2,118558,172990
Belize,84,70,115616.1,2,142518,115616
Bermuda,60,70,338185.025,2,109374,338185
Bhutan,64,70,100485.1,2,130788,100485
Bolivia,68,70,89894.575,2,337034,89895
Bosnia and Herzegovina,70,70,92324.75,2,83040,92325
Botswana,72,70,95599.55,2,157946,95600
Bouvet Island,74,70,301769.725,2,239320,301770
Brazil,76,70,85280.025,2,185726,85280
Brunei Darussalam,96,70,116646.45,2,180000,116646
Bulgaria,100,70,93479.675,2,94306,93480
Burkina Faso,854,70,124322,2,167148,124322
Cambodia,116,70,107746.6,2,701466,107747
Cameroon,120,70,97160.45,2,169470,97160
Canada,124,70,163728.925,2,192862,163729
Chile,152,70,118069.825,2,185208,118070
China,156,70,100718.6,2,911994,100719
Christmas Island,162,70,69751.65,2,30000,69752
Colombia,170,70,69751.65,2,167320,69752
Congo,178,70,256600,2,245494,256600
Costa Rica,188,70,116959.075,2,2716,116959
Curacao,599,70,166978.475,2,185294,166978
Croatia,191,70,134505.425,2,108840,134505
Cuba,192,70,108605.975,2,208550,108606
Cyprus,196,70,147320.45,2,115634,147320
Czech Republic,203,70,118928.675,2,95424,118929
Denmark,208,70,199802.775,2,63260,199803
Djibouti,262,70,233122.6,2,116838,233123
Dominica,212,70,150457.9,2,259684,150458
Dominican Republic,214,70,97233.45,2,188390,97233
Ecuador,218,70,91117.825,2,167234,91118
Egypt,818,70,69025.075,2,81234,69025
El Salvador,222,70,103212.35,2,182370,103212
Equatorial Guinea,226,70,159508.8,2,148974,159509
Estonia,233,70,134648.675,2,128200,134649
Ethiopia,231,70,129137.25,2,183918,129137
Fiji,242,70,102678.9,2,125060,102679
Finland,246,70,173403.95,2,80116,173404
France,250,70,174526.4,2,97144,174526
French Polynesia,258,70,216476.35,2,1352056,216476
French Southern Territories,260,70,163579.075,2,123000,163579
Gabon,266,70,163579.075,2,125094,163579
Gambia,270,70,73863.075,2,195528,73863
Georgia,268,70,73863.075,2,102820,73863
Germany,276,70,165053.6,2,96026,165054
Ghana,288,70,99095.325,2,100068,99095
Gibraltar,292,70,163333.725,2,110044,163334
Greece,300,70,294542.7,2,108840,294543
Guam,316,70,244476.975,2,395908,244477
Guatemala,320,70,107281.25,2,169212,107281
Guernsey,831,70,210089.7,2,126126,210090
Guinea-Bissau,624,70,124462.925,2,165000,124463
Guyana,328,70,124462.925,2,222876,124463
Haiti,332,70,171651.25,2,11574,171651
Honduras,340,70,102891.575,2,66700,102892
Hong Kong,344,70,198645.675,2,149550,198646
Hungary,348,70,105112.725,2,129824,105113
Iceland,352,70,225911.675,2,382062,225912
India,356,70,60091.35,2,-15000,60091
Indonesia,360,70,83124.075,2,530928,83124
Iran,364,70,87286.725,2,68447,87287
Iraq,368,70,92153.05,2,52000,92153
Ireland,372,70,178540.375,2,117440,178540
Isle of Man,833,70,169475.15,2,44254,169475
Israel,376,70,198500.4,2,187530,198500
Italy,380,70,160341.175,2,75214,160341
Ivory Coast,225,70,133938.325,2,125982,133938
Jamaica,388,70,117071.4,2,167901,117071
Japan,392,70,198708.7,2,113202,198709
Jersey,832,70,212077.025,2,123267,212077
Jordan,400,70,121131.475,2,131360,121131
Kazakhstan,398,70,76430.325,2,124480,76430
Kenya,404,70,89148.6,2,74433,89149
Kosovo,383,70,68875.9,2,81087,68876
Kuwait,414,70,127230.8,2,135759,127231
Kyrgyzstan,417,70,65300.85,2,122881,65301
Latvia,428,70,125422.05,2,73695,125422
Lebanon,422,70,171473.4,2,145435,171473
Liberia,430,70,223892.925,2,165181,223893
Libyan Arab Jamahiriya,434,70,127416.35,2,105000,127416
Liechtenstein,438,70,241238.625,2,103460,241239
Lithuania,440,70,112789.075,2,109085,112789
Luxembourg,442,70,199585.9,2,97315,199586
Macao,446,70,165317.675,2,74000,165318
Madagascar,450,70,71093.75,2,556085,71094
Malawi,454,70,119652.725,2,137676,119653
Malaysia,458,70,84029.7,2,257339,84030
Maldives,462,70,142679.875,2,57880,142680
Malta,470,70,160729.25,2,72116,160729
Mayotte,175,70,199991.175,2,379738,199991
Mexico,484,70,87553.95,2,190728,87554
"Moldova, Republic of",498,70,79410.15,2,111064,79410
Monaco,492,70,295085.9,2,93035,295086
Mongolia,496,70,86754.625,2,46222,86755
Montenegro,499,70,95957.725,2,108268,95958
Morocco,504,70,80091.925,2,183760,80092
Myanmar,104,70,88695.1,2,155000,88695
Nepal,524,70,61602.7,2,61000,61603
Netherlands,528,70,183883,2,76429,183883
New Caledonia,540,70,240572.4,2,55000,240572
New Zealand,554,70,171133.65,2,653667,171134
Nicaragua,558,70,99510.025,2,247063,99510
Niger,562,70,136414.95,2,130940,136415
Nigeria,566,70,79193.675,2,130940,79194
North Macedonia,807,70,79946.6,2,153695,79947
Norway,578,70,229726.825,2,111518,229727
Oman,512,70,119690.775,2,32220,119691
Pakistan,586,70,55412.1,2,34000,55412
Palau,585,70,117431.575,2,3999,117432
"Palestinian Territory, Occupied",275,70,127883.25,2,148163,127883
Panama,591,70,126285.75,2,172795,126286
Papua New Guinea,598,70,195175.65,2,816685,195176
Paraguay,600,70,74154.2,2,231961,74154
Peru,604,70,75358.725,2,3595,75359
Philippines,608,70,95404.5,2,493026,95405
Poland,616,70,108051.675,2,106809,108052
Portugal,620,70,114753.5,2,97315,114754
Puerto Rico,630,70,161392,2,148779,161392
Qatar,634,70,155272.15,2,23131,155272
Republic Of Congo,242,70,206236.075,2,158001,206236
Romania,642,70,90061.975,2,94809,90062
Russia,643,70,94679.225,2,97871,94679
Rwanda,646,70,81113.65,2,114426,81114
"Saint Helena, Ascension and Tristan da Cunha",654,70,154700.3,2,25000,154700
Saint Vincent and the Grenadines,670,70,151408.4,2,242418,151408
San Marino,674,70,159901.075,2,402250,159901
Saudi Arabia,682,70,159901.075,2,121931,159901
Senegal,686,70,129500.175,2,265528,129500
Serbia,688,70,90955.25,2,109094,90955
Seychelles,690,70,160156.775,2,164124,160157
Singapore,702,70,176728,2,206805,176728
Slovakia,703,70,116875.35,2,74000,116875
Somalia,706,70,83517.825,2,105000,83518
South Africa,710,70,109230.625,2,185394,109231
South Korea,82,70,181388.05,2,264659,181388
Spain,724,70,131315.25,2,97315,131315
Sri Lanka,144,70,67294.35,2,12816,67294
Sudan,736,70,100774.775,2,60000,100775
Suriname,740,70,118904.8,2,254876,118905
Sweden,752,70,173670.4,2,85479,173670
Switzerland,756,70,290913.525,2,94157,290914
Syrian Arab Republic,760,70,67148.75,2,102600,67149
Taiwan,158,70,149888.675,2,246890,149889
Tajikistan,762,70,72585.3,2,65000,72585
"Tanzania, United Republic of",834,70,86124.025,2,124656,86124
Thailand,764,70,101654,2,188573,101654
Timor-Leste,626,70,138481.725,2,105000,138482
Trinidad and Tobago,780,70,128552.175,2,300379,128552
Tunisia,788,70,66601.25,2,125202,66601
Turkey,792,70,75800.175,2,109075,75800
Turkmenistan,795,70,325758.55,2,63000,325759
Uganda,800,70,87949.75,2,97334,87950
Ukraine,804,70,77268.375,2,97315,77268
United Arab Emirates,784,70,154702.25,2,322871,154702
United Kingdom,826,70,163508.05,2,93817,163508
United States Of America,840,70,170808.525,2,231961,170809
Uruguay,858,70,123255.35,2,115220,123255
Uzbekistan,860,70,70363.575,2,153755,70364
Vanuatu,548,70,188310.4,2,25000,188310
Venezuela,862,70,93577,2,257598,93577
Vietnam,704,70,81662.375,2,183775,81662
Yemen,887,70,124528.525,2,0,124529
Zambia,894,70,87560.925,2,129491,87561
Zimbabwe,716,70,108918.8,2,180599,108919
Afghanistan,4,50,53879.3928571429,0,24540,53879
Aland Islands,248,50,128282.160714286,0,38000,128282
Albania,8,50,61352.6607142857,0,37154,61353
Algeria,12,50,49097.3035714286,0,38438,49097
Andorra,20,50,106264.25,0,65492,106264
Angola,24,50,127859.821428571,0,45417,127860
Argentina,32,50,58225.9464285714,0,62791,58226
Armenia,51,50,61022.2142857143,0,32917,61022
Aruba,533,50,134723.625,0,48110,134724
Australia,36,50,127111.232142857,0,36567,127111
Austria,40,50,129426.125,0,48960,129426
Azerbaijan,31,50,53875.0357142857,0,24369,53875
Bahamas,44,50,145342.321428571,0,52553,145342
Bahrain,48,50,101474.232142857,0,55378,101474
Bangladesh,50,50,51573.0178571429,0,55452,51573
Barbados,52,50,146624.535714286,0,28164,146625
Belarus,112,50,56834.8928571429,0,75954,56835
Belgium,56,50,123563.946428571,0,67511,123564
Belize,84,50,82582.9285714286,0,87952,82583
Bermuda,60,50,241560.732142857,0,68229,241561
Bhutan,64,50,71775.0714285714,0,12000,71775
Bolivia,68,50,64210.4107142857,0,171097,64210
Bosnia and Herzegovina,70,50,65946.25,0,103463,65946
Botswana,72,50,68285.3928571429,0,95381,68285
Bouvet Island,74,50,215549.803571429,0,1223600,215550
Brazil,76,50,60914.3035714286,0,103096,60914
Brunei Darussalam,96,50,83318.8928571429,0,101331,83319
Bulgaria,100,50,66771.1964285714,0,127832,66771
Burkina Faso,854,50,88801.4285714286,0,127835,88801
Cambodia,116,50,76961.8571428572,0,74252,76962
Cameroon,120,50,69400.3214285714,0,68841,69400
Canada,124,50,116949.232142857,0,92203,116949
Chile,152,50,84335.5892857143,0,107167,84336
China,156,50,71941.8571428571,0,226004,71942
Christmas Island,162,50,49822.6071428571,0,15000,49823
Colombia,170,50,49822.6071428571,0,91259,49823
Congo,178,50,183285.714285714,0,115320,183286
Costa Rica,188,50,83542.1964285714,0,104669,83542
Curacao,599,50,119270.339285714,0,122433,119270
Croatia,191,50,96075.3035714286,0,72995,96075
Cuba,192,50,77575.6964285714,0,152249,77576
Cyprus,196,50,105228.892857143,0,74746,105229
Czech Republic,203,50,84949.0535714286,0,55511,84949
Denmark,208,50,142716.267857143,0,96138,142716
Djibouti,262,50,166516.142857143,0,80372,166516
Dominica,212,50,107469.928571429,0,98248,107470
Dominican Republic,214,50,69452.4642857143,0,98248,69452
Ecuador,218,50,65084.1607142857,0,63327,65084
Egypt,818,50,49303.625,0,39122,49304
El Salvador,222,50,73723.1071428572,0,99059,73723
Equatorial Guinea,226,50,113934.857142857,0,192554,113935
Estonia,233,50,96177.625,0,73952,96178
Ethiopia,231,50,92240.8928571429,0,59578,92241
Fiji,242,50,73342.0714285714,0,90434,73342
Finland,246,50,123859.964285714,0,69657,123860
France,250,50,124661.714285714,0,64303,124662
French Polynesia,258,50,154625.964285714,0,193133,154626
French Southern Territories,260,50,116842.196428571,0,74553,116842
Gabon,266,50,116842.196428571,0,109193,116842
Gambia,270,50,52759.3392857143,0,386945,52759
Georgia,268,50,52759.3392857143,0,49220,52759
Germany,276,50,117895.428571429,0,65582,117895
Ghana,288,50,70782.375,0,82580,70782
Gibraltar,292,50,116666.946428571,0,69989,116667
Greece,300,50,210387.642857143,0,77153,210388
Guam,316,50,174626.410714286,0,411822,174626
Guatemala,320,50,76629.4642857143,0,111460,76629
Guernsey,831,50,150064.071428571,0,90932,150064
Guinea-Bissau,624,50,88902.0892857143,0,141582,88902
Guyana,328,50,88902.0892857143,0,116984,88902
Haiti,332,50,122608.035714286,0,88519,122608
Honduras,340,50,73493.9821428571,0,87581,73494
Hong Kong,344,50,141889.767857143,0,104082,141890
Hungary,348,50,75080.5178571429,0,71105,75081
Iceland,352,50,161365.482142857,0,103878,161365
India,356,50,42922.3928571429,0,0,42922
Indonesia,360,50,59374.3392857143,0,99117,59374
Iran,364,50,62347.6607142857,0,52602,62348
Iraq,368,50,65823.6071428571,0,30629,65824
Ireland,372,50,127528.839285714,0,67045,127529
Isle of Man,833,50,121053.678571429,0,37000,121054
Israel,376,50,141786,0,71926,141786
Italy,380,50,114529.410714286,0,85236,114529
Ivory Coast,225,50,95670.2321428572,0,92650,95670
Jamaica,388,50,83622.4285714286,0,94475,83622
Japan,392,50,141934.785714286,0,92299,141935
Jersey,832,50,151483.589285714,0,63958,151484
Jordan,400,50,86522.4821428571,0,52330,86522
Kazakhstan,398,50,54593.0892857143,0,54494,54593
Kenya,404,50,63677.5714285714,0,53220,63678
Kosovo,383,50,49197.0714285714,0,75336,49197
Kuwait,414,50,90879.1428571429,0,87942,90879
Kyrgyzstan,417,50,46643.4642857143,0,43825,46643
Latvia,428,50,89587.1785714286,0,81811,89587
Lebanon,422,50,122481,0,123964,122481
Liberia,430,50,159923.517857143,0,53063,159924
Libyan Arab Jamahiriya,434,50,91011.6785714286,0,73088,91012
Liechtenstein,438,50,172313.303571429,0,84767,172313
Lithuania,440,50,80563.625,0,82760,80564
Luxembourg,442,50,142561.357142857,0,77050,142561
Macao,446,50,118084.053571429,0,67973,118084
Madagascar,450,50,50781.25,0,44281,50781
